Time                             Mshell         energy           flux
2022-01-12/01:25:15          10.68 7.318e+05     0.000
2022-01-12/01:25:15          10.68 9.723e+05     0.000
2022-01-12/01:25:45          10.67     30.75     0.000
2022-01-12/01:25:45          10.67     32.42     0.000
2022-01-12/01:25:45          10.67     41.27     0.000
2022-01-12/01:25:45          10.67     52.00     0.000
2022-01-12/01:25:45          10.67     64.81     0.000
2022-01-12/01:25:45          10.67     80.88     0.000
2022-01-12/01:25:45          10.67     100.5     0.000
2022-01-12/01:25:45          10.67     125.6     0.000
2022-01-12/01:25:45          10.67     156.5     0.000
2022-01-12/01:25:45          10.67     195.0     0.000
2022-01-12/01:25:45          10.67     243.2     0.000
2022-01-12/01:25:45          10.67     303.0     0.000
2022-01-12/01:25:45          10.67     377.6     0.000
2022-01-12/01:25:45          10.67     470.0     0.000
2022-01-12/01:25:45          10.67     585.5     0.000
2022-01-12/01:25:45          10.67     729.1     0.000
2022-01-12/01:25:45          10.67     907.8     0.000
2022-01-12/01:25:45          10.67     1129.     0.000
2022-01-12/01:25:45          10.67     1406.     0.000
2022-01-12/01:25:45          10.67     1751.     0.000
2022-01-12/01:25:45          10.67     2180.     0.000
2022-01-12/01:25:45          10.67     2715.     0.000
2022-01-12/01:25:45          10.67     3375.     0.000
2022-01-12/01:25:45          10.67     4202.     0.000
2022-01-12/01:25:45          10.67     5232.     0.000
2022-01-12/01:25:45          10.67     6521.     0.000
2022-01-12/01:25:45          10.67     8126.     0.000
2022-01-12/01:25:45          10.67 1.011e+04     0.000
2022-01-12/01:25:45          10.67 1.259e+04     0.000
2022-01-12/01:25:45          10.67 1.568e+04     0.000
2022-01-12/01:25:45          10.67 1.953e+04     0.000
2022-01-12/01:25:45          10.67 2.432e+04     0.000
2022-01-12/01:25:45          10.67 3.923e+04     0.000
2022-01-12/01:25:45          10.67 4.673e+04     0.000
2022-01-12/01:25:45          10.67 5.630e+04     0.000
2022-01-12/01:25:45          10.67 6.784e+04     0.000
2022-01-12/01:25:45          10.67 8.177e+04     0.000
2022-01-12/01:25:45          10.67 9.836e+04     0.000
2022-01-12/01:25:45          10.67 1.186e+05     0.000
2022-01-12/01:25:45          10.67 1.429e+05     0.000
2022-01-12/01:25:45          10.67 1.718e+05     0.000
2022-01-12/01:25:45          10.67 2.067e+05     0.000
2022-01-12/01:25:45          10.67 2.476e+05     0.000
2022-01-12/01:25:45          10.67 2.959e+05     0.000
2022-01-12/01:25:45          10.67 3.532e+05     0.000
2022-01-12/01:25:45          10.67 4.215e+05     0.000
2022-01-12/01:25:45          10.67 5.042e+05     0.000
2022-01-12/01:25:45          10.67 6.054e+05     0.000
2022-01-12/01:25:45          10.67 7.318e+05     0.000
2022-01-12/01:25:45          10.67 9.723e+05     0.000
2022-01-12/01:26:15          10.67     30.75     0.000
2022-01-12/01:26:15          10.67     32.42     0.000
2022-01-12/01:26:15          10.67     41.27     0.000
2022-01-12/01:26:15          10.67     52.00     0.000
2022-01-12/01:26:15          10.67     64.81     0.000
2022-01-12/01:26:15          10.67     80.88     0.000
2022-01-12/01:26:15          10.67     100.5     0.000
2022-01-12/01:26:15          10.67     125.6     0.000
2022-01-12/01:26:15          10.67     156.5     0.000
2022-01-12/01:26:15          10.67     195.0     0.000
2022-01-12/01:26:15          10.67     243.2     0.000
2022-01-12/01:26:15          10.67     303.0     0.000
2022-01-12/01:26:15          10.67     377.6     0.000
2022-01-12/01:26:15          10.67     470.0     0.000
2022-01-12/01:26:15          10.67     585.5     0.000
2022-01-12/01:26:15          10.67     729.1     0.000
2022-01-12/01:26:15          10.67     907.8     0.000
2022-01-12/01:26:15          10.67     1129.     0.000
2022-01-12/01:26:15          10.67     1406.     0.000
2022-01-12/01:26:15          10.67     1751.     0.000
2022-01-12/01:26:15          10.67     2180.     0.000
2022-01-12/01:26:15          10.67     2715.     0.000
2022-01-12/01:26:15          10.67     3375.     0.000
2022-01-12/01:26:15          10.67     4202.     0.000
2022-01-12/01:26:15          10.67     5232.     0.000
2022-01-12/01:26:15          10.67     6521.     0.000
2022-01-12/01:26:15          10.67     8126.     0.000
2022-01-12/01:26:15          10.67 1.011e+04     0.000
2022-01-12/01:26:15          10.67 1.259e+04     0.000
2022-01-12/01:26:15          10.67 1.568e+04     0.000
2022-01-12/01:26:15          10.67 1.953e+04     0.000
2022-01-12/01:26:15          10.67 2.432e+04     0.000
2022-01-12/01:26:15          10.67 3.923e+04     0.000
2022-01-12/01:26:15          10.67 4.673e+04     0.000
2022-01-12/01:26:15          10.67 5.630e+04     0.000
2022-01-12/01:26:15          10.67 6.784e+04     0.000
2022-01-12/01:26:15          10.67 8.177e+04     0.000
2022-01-12/01:26:15          10.67 9.836e+04     0.000
2022-01-12/01:26:15          10.67 1.186e+05     0.000
2022-01-12/01:26:15          10.67 1.429e+05     0.000
2022-01-12/01:26:15          10.67 1.718e+05     0.000
2022-01-12/01:26:15          10.67 2.067e+05     0.000
2022-01-12/01:26:15          10.67 2.476e+05     0.000
2022-01-12/01:26:15          10.67 2.959e+05     0.000
2022-01-12/01:26:15          10.67 3.532e+05     0.000
2022-01-12/01:26:15          10.67 4.215e+05     0.000
2022-01-12/01:26:15          10.67 5.042e+05     0.000
2022-01-12/01:26:15          10.67 6.054e+05     0.000
2022-01-12/01:26:15          10.67 7.318e+05     0.000
2022-01-12/01:26:15          10.67 9.723e+05     0.000
2022-01-12/01:26:45          10.66     30.75     0.000
2022-01-12/01:26:45          10.66     32.42     0.000
2022-01-12/01:26:45          10.66     41.27     0.000
2022-01-12/01:26:45          10.66     52.00     0.000
2022-01-12/01:26:45          10.66     64.81     0.000
2022-01-12/01:26:45          10.66     80.88     0.000
2022-01-12/01:26:45          10.66     100.5     0.000
2022-01-12/01:26:45          10.66     125.6     0.000
2022-01-12/01:26:45          10.66     156.5     0.000
2022-01-12/01:26:45          10.66     195.0     0.000
2022-01-12/01:26:45          10.66     243.2     0.000
2022-01-12/01:26:45          10.66     303.0     0.000
2022-01-12/01:26:45          10.66     377.6     0.000
2022-01-12/01:26:45          10.66     470.0     0.000
2022-01-12/01:26:45          10.66     585.5     0.000
2022-01-12/01:26:45          10.66     729.1     0.000
2022-01-12/01:26:45          10.66     907.8     0.000
2022-01-12/01:26:45          10.66     1129.     0.000
2022-01-12/01:26:45          10.66     1406.     0.000
2022-01-12/01:26:45          10.66     1751.     0.000
2022-01-12/01:26:45          10.66     2180.     0.000
2022-01-12/01:26:45          10.66     2715.     0.000
2022-01-12/01:26:45          10.66     3375.     0.000
2022-01-12/01:26:45          10.66     4202.     0.000
2022-01-12/01:26:45          10.66     5232.     0.000
2022-01-12/01:26:45          10.66     6521.     0.000
2022-01-12/01:26:45          10.66     8126.     0.000
2022-01-12/01:26:45          10.66 1.011e+04     0.000
2022-01-12/01:26:45          10.66 1.259e+04     0.000
2022-01-12/01:26:45          10.66 1.568e+04     0.000
2022-01-12/01:26:45          10.66 1.953e+04     0.000
2022-01-12/01:26:45          10.66 2.432e+04     0.000
2022-01-12/01:26:45          10.66 3.923e+04     0.000
2022-01-12/01:26:45          10.66 4.673e+04     0.000
2022-01-12/01:26:45          10.66 5.630e+04     0.000
2022-01-12/01:26:45          10.66 6.784e+04     0.000
2022-01-12/01:26:45          10.66 8.177e+04     0.000
2022-01-12/01:26:45          10.66 9.836e+04     0.000
2022-01-12/01:26:45          10.66 1.186e+05     0.000
2022-01-12/01:26:45          10.66 1.429e+05     0.000
2022-01-12/01:26:45          10.66 1.718e+05     0.000
2022-01-12/01:26:45          10.66 2.067e+05     0.000
2022-01-12/01:26:45          10.66 2.476e+05     0.000
2022-01-12/01:26:45          10.66 2.959e+05     0.000
2022-01-12/01:26:45          10.66 3.532e+05     0.000
2022-01-12/01:26:45          10.66 4.215e+05     0.000
2022-01-12/01:26:45          10.66 5.042e+05     0.000
2022-01-12/01:26:45          10.66 6.054e+05     0.000
2022-01-12/01:26:45          10.66 7.318e+05     0.000
2022-01-12/01:26:45          10.66 9.723e+05     0.000
2022-01-12/01:27:15          10.65     30.75     0.000
2022-01-12/01:27:15          10.65     32.42     0.000
2022-01-12/01:27:15          10.65     41.27     0.000
2022-01-12/01:27:15          10.65     52.00     0.000
2022-01-12/01:27:15          10.65     64.81     0.000
2022-01-12/01:27:15          10.65     80.88     0.000
2022-01-12/01:27:15          10.65     100.5     0.000
2022-01-12/01:27:15          10.65     125.6     0.000
2022-01-12/01:27:15          10.65     156.5     0.000
2022-01-12/01:27:15          10.65     195.0     0.000
2022-01-12/01:27:15          10.65     243.2     0.000
2022-01-12/01:27:15          10.65     303.0     0.000
2022-01-12/01:27:15          10.65     377.6     0.000
2022-01-12/01:27:15          10.65     470.0     0.000
2022-01-12/01:27:15          10.65     585.5     0.000
2022-01-12/01:27:15          10.65     729.1     0.000
2022-01-12/01:27:15          10.65     907.8     0.000
2022-01-12/01:27:15          10.65     1129.     0.000
2022-01-12/01:27:15          10.65     1406.     0.000
2022-01-12/01:27:15          10.65     1751.     0.000
2022-01-12/01:27:15          10.65     2180.     0.000
2022-01-12/01:27:15          10.65     2715.     0.000
2022-01-12/01:27:15          10.65     3375.     0.000
2022-01-12/01:27:15          10.65     4202.     0.000
2022-01-12/01:27:15          10.65     5232.     0.000
2022-01-12/01:27:15          10.65     6521.     0.000
2022-01-12/01:27:15          10.65     8126.     0.000
2022-01-12/01:27:15          10.65 1.011e+04     0.000
2022-01-12/01:27:15          10.65 1.259e+04     0.000
2022-01-12/01:27:15          10.65 1.568e+04     0.000
2022-01-12/01:27:15          10.65 1.953e+04     0.000
2022-01-12/01:27:15          10.65 2.432e+04     0.000
2022-01-12/01:27:15          10.65 3.923e+04     0.000
2022-01-12/01:27:15          10.65 4.673e+04     0.000
2022-01-12/01:27:15          10.65 5.630e+04     0.000
2022-01-12/01:27:15          10.65 6.784e+04     0.000
2022-01-12/01:27:15          10.65 8.177e+04     0.000
2022-01-12/01:27:15          10.65 9.836e+04     0.000
2022-01-12/01:27:15          10.65 1.186e+05     0.000
2022-01-12/01:27:15          10.65 1.429e+05     0.000
2022-01-12/01:27:15          10.65 1.718e+05     0.000
2022-01-12/01:27:15          10.65 2.067e+05     0.000
2022-01-12/01:27:15          10.65 2.476e+05     0.000
2022-01-12/01:27:15          10.65 2.959e+05     0.000
2022-01-12/01:27:15          10.65 3.532e+05     0.000
2022-01-12/01:27:15          10.65 4.215e+05     0.000
2022-01-12/01:27:15          10.65 5.042e+05     0.000
2022-01-12/01:27:15          10.65 6.054e+05     0.000
2022-01-12/01:27:15          10.65 7.318e+05     0.000
2022-01-12/01:27:15          10.65 9.723e+05     0.000
2022-01-12/01:27:45          10.65     30.75     0.000
2022-01-12/01:27:45          10.65     32.42     0.000
2022-01-12/01:27:45          10.65     41.27     0.000
2022-01-12/01:27:45          10.65     52.00     0.000
2022-01-12/01:27:45          10.65     64.81     0.000
2022-01-12/01:27:45          10.65     80.88     0.000
2022-01-12/01:27:45          10.65     100.5     0.000
2022-01-12/01:27:45          10.65     125.6     0.000
2022-01-12/01:27:45          10.65     156.5     0.000
2022-01-12/01:27:45          10.65     195.0     0.000
2022-01-12/01:27:45          10.65     243.2     0.000
2022-01-12/01:27:45          10.65     303.0     0.000
2022-01-12/01:27:45          10.65     377.6     0.000
2022-01-12/01:27:45          10.65     470.0     0.000
2022-01-12/01:27:45          10.65     585.5     0.000
2022-01-12/01:27:45          10.65     729.1     0.000
2022-01-12/01:27:45          10.65     907.8     0.000
2022-01-12/01:27:45          10.65     1129.     0.000
2022-01-12/01:27:45          10.65     1406.     0.000
2022-01-12/01:27:45          10.65     1751.     0.000
2022-01-12/01:27:45          10.65     2180.     0.000
2022-01-12/01:27:45          10.65     2715.     0.000
2022-01-12/01:27:45          10.65     3375.     0.000
2022-01-12/01:27:45          10.65     4202.     0.000
2022-01-12/01:27:45          10.65     5232.     0.000
2022-01-12/01:27:45          10.65     6521.     0.000
2022-01-12/01:27:45          10.65     8126.     0.000
2022-01-12/01:27:45          10.65 1.011e+04     0.000
2022-01-12/01:27:45          10.65 1.259e+04     0.000
2022-01-12/01:27:45          10.65 1.568e+04     0.000
2022-01-12/01:27:45          10.65 1.953e+04     0.000
2022-01-12/01:27:45          10.65 2.432e+04     0.000
2022-01-12/01:27:45          10.65 3.923e+04     0.000
2022-01-12/01:27:45          10.65 4.673e+04     0.000
2022-01-12/01:27:45          10.65 5.630e+04     0.000
2022-01-12/01:27:45          10.65 6.784e+04     0.000
2022-01-12/01:27:45          10.65 8.177e+04     0.000
2022-01-12/01:27:45          10.65 9.836e+04     0.000
2022-01-12/01:27:45          10.65 1.186e+05     0.000
2022-01-12/01:27:45          10.65 1.429e+05     0.000
2022-01-12/01:27:45          10.65 1.718e+05     0.000
2022-01-12/01:27:45          10.65 2.067e+05     0.000
2022-01-12/01:27:45          10.65 2.476e+05     0.000
2022-01-12/01:27:45          10.65 2.959e+05     0.000
2022-01-12/01:27:45          10.65 3.532e+05     0.000
2022-01-12/01:27:45          10.65 4.215e+05     0.000
2022-01-12/01:27:45          10.65 5.042e+05     0.000
2022-01-12/01:27:45          10.65 6.054e+05     0.000
2022-01-12/01:27:45          10.65 7.318e+05     0.000
2022-01-12/01:27:45          10.65 9.723e+05     0.000
2022-01-12/01:28:15          10.64     30.75     0.000
2022-01-12/01:28:15          10.64     32.42     0.000
2022-01-12/01:28:15          10.64     41.27     0.000
2022-01-12/01:28:15          10.64     52.00     0.000
2022-01-12/01:28:15          10.64     64.81     0.000
2022-01-12/01:28:15          10.64     80.88     0.000
2022-01-12/01:28:15          10.64     100.5     0.000
2022-01-12/01:28:15          10.64     125.6     0.000
2022-01-12/01:28:15          10.64     156.5     0.000
2022-01-12/01:28:15          10.64     195.0     0.000
2022-01-12/01:28:15          10.64     243.2     0.000
2022-01-12/01:28:15          10.64     303.0     0.000
2022-01-12/01:28:15          10.64     377.6     0.000
2022-01-12/01:28:15          10.64     470.0     0.000
2022-01-12/01:28:15          10.64     585.5     0.000
2022-01-12/01:28:15          10.64     729.1     0.000
2022-01-12/01:28:15          10.64     907.8     0.000
2022-01-12/01:28:15          10.64     1129.     0.000
2022-01-12/01:28:15          10.64     1406.     0.000
2022-01-12/01:28:15          10.64     1751.     0.000
2022-01-12/01:28:15          10.64     2180.     0.000
2022-01-12/01:28:15          10.64     2715.     0.000
2022-01-12/01:28:15          10.64     3375.     0.000
2022-01-12/01:28:15          10.64     4202.     0.000
2022-01-12/01:28:15          10.64     5232.     0.000
2022-01-12/01:28:15          10.64     6521.     0.000
2022-01-12/01:28:15          10.64     8126.     0.000
2022-01-12/01:28:15          10.64 1.011e+04     0.000
2022-01-12/01:28:15          10.64 1.259e+04     0.000
2022-01-12/01:28:15          10.64 1.568e+04     0.000
2022-01-12/01:28:15          10.64 1.953e+04     0.000
2022-01-12/01:28:15          10.64 2.432e+04     0.000
2022-01-12/01:28:15          10.64 3.923e+04     0.000
2022-01-12/01:28:15          10.64 4.673e+04     0.000
2022-01-12/01:28:15          10.64 5.630e+04     0.000
2022-01-12/01:28:15          10.64 6.784e+04     0.000
2022-01-12/01:28:15          10.64 8.177e+04     0.000
2022-01-12/01:28:15          10.64 9.836e+04     0.000
2022-01-12/01:28:15          10.64 1.186e+05     0.000
2022-01-12/01:28:15          10.64 1.429e+05     0.000
2022-01-12/01:28:15          10.64 1.718e+05     0.000
2022-01-12/01:28:15          10.64 2.067e+05     0.000
2022-01-12/01:28:15          10.64 2.476e+05     0.000
2022-01-12/01:28:15          10.64 2.959e+05     0.000
2022-01-12/01:28:15          10.64 3.532e+05     0.000
2022-01-12/01:28:15          10.64 4.215e+05     0.000
2022-01-12/01:28:15          10.64 5.042e+05     0.000
2022-01-12/01:28:15          10.64 6.054e+05     0.000
2022-01-12/01:28:15          10.64 7.318e+05     0.000
2022-01-12/01:28:15          10.64 9.723e+05     0.000
2022-01-12/01:28:45          10.63     30.75     0.000
2022-01-12/01:28:45          10.63     32.42     0.000
2022-01-12/01:28:45          10.63     41.27     0.000
2022-01-12/01:28:45          10.63     52.00     0.000
2022-01-12/01:28:45          10.63     64.81     0.000
2022-01-12/01:28:45          10.63     80.88     0.000
2022-01-12/01:28:45          10.63     100.5     0.000
2022-01-12/01:28:45          10.63     125.6     0.000
2022-01-12/01:28:45          10.63     156.5     0.000
2022-01-12/01:28:45          10.63     195.0     0.000
2022-01-12/01:28:45          10.63     243.2     0.000
2022-01-12/01:28:45          10.63     303.0     0.000
2022-01-12/01:28:45          10.63     377.6     0.000
2022-01-12/01:28:45          10.63     470.0     0.000
2022-01-12/01:28:45          10.63     585.5     0.000
2022-01-12/01:28:45          10.63     729.1     0.000
2022-01-12/01:28:45          10.63     907.8     0.000
2022-01-12/01:28:45          10.63     1129.     0.000
2022-01-12/01:28:45          10.63     1406.     0.000
2022-01-12/01:28:45          10.63     1751.     0.000
2022-01-12/01:28:45          10.63     2180.     0.000
2022-01-12/01:28:45          10.63     2715.     0.000
2022-01-12/01:28:45          10.63     3375.     0.000
2022-01-12/01:28:45          10.63     4202.     0.000
2022-01-12/01:28:45          10.63     5232.     0.000
2022-01-12/01:28:45          10.63     6521.     0.000
2022-01-12/01:28:45          10.63     8126.     0.000
2022-01-12/01:28:45          10.63 1.011e+04     0.000
2022-01-12/01:28:45          10.63 1.259e+04     0.000
2022-01-12/01:28:45          10.63 1.568e+04     0.000
2022-01-12/01:28:45          10.63 1.953e+04     0.000
2022-01-12/01:28:45          10.63 2.432e+04     0.000
2022-01-12/01:28:45          10.63 3.923e+04     0.000
2022-01-12/01:28:45          10.63 4.673e+04     0.000
2022-01-12/01:28:45          10.63 5.630e+04     0.000
2022-01-12/01:28:45          10.63 6.784e+04     0.000
2022-01-12/01:28:45          10.63 8.177e+04     0.000
2022-01-12/01:28:45          10.63 9.836e+04     0.000
2022-01-12/01:28:45          10.63 1.186e+05     0.000
2022-01-12/01:28:45          10.63 1.429e+05     0.000
2022-01-12/01:28:45          10.63 1.718e+05     0.000
2022-01-12/01:28:45          10.63 2.067e+05     0.000
2022-01-12/01:28:45          10.63 2.476e+05     0.000
2022-01-12/01:28:45          10.63 2.959e+05     0.000
2022-01-12/01:28:45          10.63 3.532e+05     0.000
2022-01-12/01:28:45          10.63 4.215e+05     0.000
2022-01-12/01:28:45          10.63 5.042e+05     0.000
2022-01-12/01:28:45          10.63 6.054e+05     0.000
2022-01-12/01:28:45          10.63 7.318e+05     0.000
2022-01-12/01:28:45          10.63 9.723e+05     0.000
2022-01-12/01:29:15          10.63     30.75     0.000
2022-01-12/01:29:15          10.63     32.42     0.000
2022-01-12/01:29:15          10.63     41.27     0.000
2022-01-12/01:29:15          10.63     52.00     0.000
2022-01-12/01:29:15          10.63     64.81     0.000
2022-01-12/01:29:15          10.63     80.88     0.000
2022-01-12/01:29:15          10.63     100.5     0.000
2022-01-12/01:29:15          10.63     125.6     0.000
2022-01-12/01:29:15          10.63     156.5     0.000
2022-01-12/01:29:15          10.63     195.0     0.000
2022-01-12/01:29:15          10.63     243.2     0.000
2022-01-12/01:29:15          10.63     303.0     0.000
2022-01-12/01:29:15          10.63     377.6     0.000
2022-01-12/01:29:15          10.63     470.0     0.000
2022-01-12/01:29:15          10.63     585.5     0.000
2022-01-12/01:29:15          10.63     729.1     0.000
2022-01-12/01:29:15          10.63     907.8     0.000
2022-01-12/01:29:15          10.63     1129.     0.000
2022-01-12/01:29:15          10.63     1406.     0.000
2022-01-12/01:29:15          10.63     1751.     0.000
2022-01-12/01:29:15          10.63     2180.     0.000
2022-01-12/01:29:15          10.63     2715.     0.000
2022-01-12/01:29:15          10.63     3375.     0.000
2022-01-12/01:29:15          10.63     4202.     0.000
2022-01-12/01:29:15          10.63     5232.     0.000
2022-01-12/01:29:15          10.63     6521.     0.000
2022-01-12/01:29:15          10.63     8126.     0.000
2022-01-12/01:29:15          10.63 1.011e+04     0.000
2022-01-12/01:29:15          10.63 1.259e+04     0.000
2022-01-12/01:29:15          10.63 1.568e+04     0.000
2022-01-12/01:29:15          10.63 1.953e+04     0.000
2022-01-12/01:29:15          10.63 2.432e+04     0.000
2022-01-12/01:29:15          10.63 3.923e+04     0.000
2022-01-12/01:29:15          10.63 4.673e+04     0.000
2022-01-12/01:29:15          10.63 5.630e+04     0.000
2022-01-12/01:29:15          10.63 6.784e+04     0.000
2022-01-12/01:29:15          10.63 8.177e+04     0.000
2022-01-12/01:29:15          10.63 9.836e+04     0.000
2022-01-12/01:29:15          10.63 1.186e+05     0.000
2022-01-12/01:29:15          10.63 1.429e+05     0.000
2022-01-12/01:29:15          10.63 1.718e+05     0.000
2022-01-12/01:29:15          10.63 2.067e+05     0.000
2022-01-12/01:29:15          10.63 2.476e+05     0.000
2022-01-12/01:29:15          10.63 2.959e+05     0.000
2022-01-12/01:29:15          10.63 3.532e+05     0.000
2022-01-12/01:29:15          10.63 4.215e+05     0.000
2022-01-12/01:29:15          10.63 5.042e+05     0.000
2022-01-12/01:29:15          10.63 6.054e+05     0.000
2022-01-12/01:29:15          10.63 7.318e+05     0.000
2022-01-12/01:29:15          10.63 9.723e+05     0.000
2022-01-12/01:29:45          10.62     30.75     0.000
2022-01-12/01:29:45          10.62     32.42     0.000
2022-01-12/01:29:45          10.62     41.27     0.000
2022-01-12/01:29:45          10.62     52.00     0.000
2022-01-12/01:29:45          10.62     64.81     0.000
2022-01-12/01:29:45          10.62     80.88     0.000
2022-01-12/01:29:45          10.62     100.5     0.000
2022-01-12/01:29:45          10.62     125.6     0.000
2022-01-12/01:29:45          10.62     156.5     0.000
2022-01-12/01:29:45          10.62     195.0     0.000
2022-01-12/01:29:45          10.62     243.2     0.000
2022-01-12/01:29:45          10.62     303.0     0.000
2022-01-12/01:29:45          10.62     377.6     0.000
2022-01-12/01:29:45          10.62     470.0     0.000
2022-01-12/01:29:45          10.62     585.5     0.000
2022-01-12/01:29:45          10.62     729.1     0.000
2022-01-12/01:29:45          10.62     907.8     0.000
2022-01-12/01:29:45          10.62     1129.     0.000
2022-01-12/01:29:45          10.62     1406.     0.000
2022-01-12/01:29:45          10.62     1751.     0.000
2022-01-12/01:29:45          10.62     2180.     0.000
2022-01-12/01:29:45          10.62     2715.     0.000
2022-01-12/01:29:45          10.62     3375.     0.000
2022-01-12/01:29:45          10.62     4202.     0.000
2022-01-12/01:29:45          10.62     5232.     0.000
2022-01-12/01:29:45          10.62     6521.     0.000
2022-01-12/01:29:45          10.62     8126.     0.000
2022-01-12/01:29:45          10.62 1.011e+04     0.000
2022-01-12/01:29:45          10.62 1.259e+04     0.000
2022-01-12/01:29:45          10.62 1.568e+04     0.000
2022-01-12/01:29:45          10.62 1.953e+04     0.000
2022-01-12/01:29:45          10.62 2.432e+04     0.000
2022-01-12/01:29:45          10.62 3.923e+04     0.000
2022-01-12/01:29:45          10.62 4.673e+04     0.000
2022-01-12/01:29:45          10.62 5.630e+04     0.000
2022-01-12/01:29:45          10.62 6.784e+04     0.000
2022-01-12/01:29:45          10.62 8.177e+04     0.000
2022-01-12/01:29:45          10.62 9.836e+04     0.000
2022-01-12/01:29:45          10.62 1.186e+05     0.000
2022-01-12/01:29:45          10.62 1.429e+05     0.000
2022-01-12/01:29:45          10.62 1.718e+05     0.000
2022-01-12/01:29:45          10.62 2.067e+05     0.000
2022-01-12/01:29:45          10.62 2.476e+05     0.000
2022-01-12/01:29:45          10.62 2.959e+05     0.000
2022-01-12/01:29:45          10.62 3.532e+05     0.000
2022-01-12/01:29:45          10.62 4.215e+05     0.000
2022-01-12/01:29:45          10.62 5.042e+05     0.000
2022-01-12/01:29:45          10.62 6.054e+05     0.000
2022-01-12/01:29:45          10.62 7.318e+05     0.000
2022-01-12/01:29:45          10.62 9.723e+05     0.000
2022-01-12/01:30:15          10.61     30.75     0.000
2022-01-12/01:30:15          10.61     32.42     0.000
2022-01-12/01:30:15          10.61     41.27     0.000
2022-01-12/01:30:15          10.61     52.00     0.000
2022-01-12/01:30:15          10.61     64.81     0.000
2022-01-12/01:30:15          10.61     80.88     0.000
2022-01-12/01:30:15          10.61     100.5     0.000
2022-01-12/01:30:15          10.61     125.6     0.000
2022-01-12/01:30:15          10.61     156.5     0.000
2022-01-12/01:30:15          10.61     195.0     0.000
2022-01-12/01:30:15          10.61     243.2     0.000
2022-01-12/01:30:15          10.61     303.0     0.000
2022-01-12/01:30:15          10.61     377.6     0.000
2022-01-12/01:30:15          10.61     470.0     0.000
2022-01-12/01:30:15          10.61     585.5     0.000
2022-01-12/01:30:15          10.61     729.1     0.000
2022-01-12/01:30:15          10.61     907.8     0.000
2022-01-12/01:30:15          10.61     1129.     0.000
2022-01-12/01:30:15          10.61     1406.     0.000
2022-01-12/01:30:15          10.61     1751.     0.000
2022-01-12/01:30:15          10.61     2180.     0.000
2022-01-12/01:30:15          10.61     2715.     0.000
2022-01-12/01:30:15          10.61     3375.     0.000
2022-01-12/01:30:15          10.61     4202.     0.000
2022-01-12/01:30:15          10.61     5232.     0.000
2022-01-12/01:30:15          10.61     6521.     0.000
2022-01-12/01:30:15          10.61     8126.     0.000
2022-01-12/01:30:15          10.61 1.011e+04     0.000
2022-01-12/01:30:15          10.61 1.259e+04     0.000
2022-01-12/01:30:15          10.61 1.568e+04     0.000
2022-01-12/01:30:15          10.61 1.953e+04     0.000
2022-01-12/01:30:15          10.61 2.432e+04     0.000
2022-01-12/01:30:15          10.61 3.923e+04     0.000
2022-01-12/01:30:15          10.61 4.673e+04     0.000
2022-01-12/01:30:15          10.61 5.630e+04     0.000
2022-01-12/01:30:15          10.61 6.784e+04     0.000
2022-01-12/01:30:15          10.61 8.177e+04     0.000
2022-01-12/01:30:15          10.61 9.836e+04     0.000
2022-01-12/01:30:15          10.61 1.186e+05     0.000
2022-01-12/01:30:15          10.61 1.429e+05     0.000
2022-01-12/01:30:15          10.61 1.718e+05     0.000
2022-01-12/01:30:15          10.61 2.067e+05     0.000
2022-01-12/01:30:15          10.61 2.476e+05     0.000
2022-01-12/01:30:15          10.61 2.959e+05     0.000
2022-01-12/01:30:15          10.61 3.532e+05     0.000
2022-01-12/01:30:15          10.61 4.215e+05     0.000
2022-01-12/01:30:15          10.61 5.042e+05     0.000
2022-01-12/01:30:15          10.61 6.054e+05     0.000
2022-01-12/01:30:15          10.61 7.318e+05     0.000
2022-01-12/01:30:15          10.61 9.723e+05     0.000
2022-01-12/01:30:45          10.61     30.75     0.000
2022-01-12/01:30:45          10.61     32.42     0.000
2022-01-12/01:30:45          10.61     41.27     0.000
2022-01-12/01:30:45          10.61     52.00     0.000
2022-01-12/01:30:45          10.61     64.81     0.000
2022-01-12/01:30:45          10.61     80.88     0.000
2022-01-12/01:30:45          10.61     100.5     0.000
2022-01-12/01:30:45          10.61     125.6     0.000
2022-01-12/01:30:45          10.61     156.5     0.000
2022-01-12/01:30:45          10.61     195.0     0.000
2022-01-12/01:30:45          10.61     243.2     0.000
2022-01-12/01:30:45          10.61     303.0     0.000
2022-01-12/01:30:45          10.61     377.6     0.000
2022-01-12/01:30:45          10.61     470.0     0.000
2022-01-12/01:30:45          10.61     585.5     0.000
2022-01-12/01:30:45          10.61     729.1     0.000
2022-01-12/01:30:45          10.61     907.8     0.000
2022-01-12/01:30:45          10.61     1129.     0.000
2022-01-12/01:30:45          10.61     1406.     0.000
2022-01-12/01:30:45          10.61     1751.     0.000
2022-01-12/01:30:45          10.61     2180.     0.000
2022-01-12/01:30:45          10.61     2715.     0.000
2022-01-12/01:30:45          10.61     3375.     0.000
2022-01-12/01:30:45          10.61     4202.     0.000
2022-01-12/01:30:45          10.61     5232.     0.000
2022-01-12/01:30:45          10.61     6521.     0.000
2022-01-12/01:30:45          10.61     8126.     0.000
2022-01-12/01:30:45          10.61 1.011e+04     0.000
2022-01-12/01:30:45          10.61 1.259e+04     0.000
