Time                             Mshell         energy           flux
2022-01-12/01:35:45          10.54 2.476e+05 1.013e+06
2022-01-12/01:35:45          10.54 2.959e+05 8.242e+05
2022-01-12/01:35:45          10.54 3.532e+05 6.158e+05
2022-01-12/01:35:45          10.54 4.215e+05 4.401e+05
2022-01-12/01:35:45          10.54 5.042e+05 3.167e+05
2022-01-12/01:35:45          10.54 6.054e+05 2.072e+05
2022-01-12/01:35:45          10.54 7.318e+05 1.275e+05
2022-01-12/01:35:45          10.54 9.723e+05 8.106e+04
2022-01-12/01:36:15          10.53     30.75 1.050e+10
2022-01-12/01:36:15          10.53     32.42 9.898e+09
2022-01-12/01:36:15          10.53     41.27 8.209e+09
2022-01-12/01:36:15          10.53     52.00 6.720e+09
2022-01-12/01:36:15          10.53     64.81 5.604e+09
2022-01-12/01:36:15          10.53     80.88 4.740e+09
2022-01-12/01:36:15          10.53     100.5 3.997e+09
2022-01-12/01:36:15          10.53     125.6 3.483e+09
2022-01-12/01:36:15          10.53     156.5 3.009e+09
2022-01-12/01:36:15          10.53     195.0 2.568e+09
2022-01-12/01:36:15          10.53     243.2 2.311e+09
2022-01-12/01:36:15          10.53     303.0 2.132e+09
2022-01-12/01:36:15          10.53     377.6 1.936e+09
2022-01-12/01:36:15          10.53     470.0 1.526e+09
2022-01-12/01:36:15          10.53     585.5 1.094e+09
2022-01-12/01:36:15          10.53     729.1 7.742e+08
2022-01-12/01:36:15          10.53     907.8 5.556e+08
2022-01-12/01:36:15          10.53     1129. 4.092e+08
2022-01-12/01:36:15          10.53     1406. 2.981e+08
2022-01-12/01:36:15          10.53     1751. 2.178e+08
2022-01-12/01:36:15          10.53     2180. 1.570e+08
2022-01-12/01:36:15          10.53     2715. 1.216e+08
2022-01-12/01:36:15          10.53     3375. 8.743e+07
2022-01-12/01:36:15          10.53     4202. 6.519e+07
2022-01-12/01:36:15          10.53     5232. 4.891e+07
2022-01-12/01:36:15          10.53     6521. 3.505e+07
2022-01-12/01:36:15          10.53     8126. 2.447e+07
2022-01-12/01:36:15          10.53 1.011e+04 1.709e+07
2022-01-12/01:36:15          10.53 1.259e+04 1.261e+07
2022-01-12/01:36:15          10.53 1.568e+04 8.633e+06
2022-01-12/01:36:15          10.53 1.953e+04 6.783e+06
2022-01-12/01:36:15          10.53 2.432e+04 5.129e+06
2022-01-12/01:36:15          10.53 3.923e+04 4.565e+06
2022-01-12/01:36:15          10.53 4.673e+04 3.705e+06
2022-01-12/01:36:15          10.53 5.630e+04 3.107e+06
2022-01-12/01:36:15          10.53 6.784e+04 2.340e+06
2022-01-12/01:36:15          10.53 8.177e+04 1.979e+06
2022-01-12/01:36:15          10.53 9.836e+04 1.706e+06
2022-01-12/01:36:15          10.53 1.186e+05 1.589e+06
2022-01-12/01:36:15          10.53 1.429e+05 1.290e+06
2022-01-12/01:36:15          10.53 1.718e+05 1.208e+06
2022-01-12/01:36:15          10.53 2.067e+05 1.100e+06
2022-01-12/01:36:15          10.53 2.476e+05 9.710e+05
2022-01-12/01:36:15          10.53 2.959e+05 8.057e+05
2022-01-12/01:36:15          10.53 3.532e+05 6.270e+05
2022-01-12/01:36:15          10.53 4.215e+05 4.908e+05
2022-01-12/01:36:15          10.53 5.042e+05 3.410e+05
2022-01-12/01:36:15          10.53 6.054e+05 2.169e+05
2022-01-12/01:36:15          10.53 7.318e+05 1.389e+05
2022-01-12/01:36:15          10.53 9.723e+05 8.994e+04
2022-01-12/01:36:45          10.53     30.75 1.619e+10
2022-01-12/01:36:45          10.53     32.42 1.566e+10
2022-01-12/01:36:45          10.53     41.27 1.235e+10
2022-01-12/01:36:45          10.53     52.00 1.017e+10
2022-01-12/01:36:45          10.53     64.81 8.345e+09
2022-01-12/01:36:45          10.53     80.88 6.862e+09
2022-01-12/01:36:45          10.53     100.5 5.770e+09
2022-01-12/01:36:45          10.53     125.6 4.728e+09
2022-01-12/01:36:45          10.53     156.5 3.903e+09
2022-01-12/01:36:45          10.53     195.0 3.339e+09
2022-01-12/01:36:45          10.53     243.2 2.943e+09
2022-01-12/01:36:45          10.53     303.0 2.764e+09
2022-01-12/01:36:45          10.53     377.6 2.296e+09
2022-01-12/01:36:45          10.53     470.0 1.696e+09
2022-01-12/01:36:45          10.53     585.5 1.169e+09
2022-01-12/01:36:45          10.53     729.1 8.209e+08
2022-01-12/01:36:45          10.53     907.8 5.702e+08
2022-01-12/01:36:45          10.53     1129. 4.147e+08
2022-01-12/01:36:45          10.53     1406. 3.004e+08
2022-01-12/01:36:45          10.53     1751. 2.162e+08
2022-01-12/01:36:45          10.53     2180. 1.597e+08
2022-01-12/01:36:45          10.53     2715. 1.177e+08
2022-01-12/01:36:45          10.53     3375. 8.736e+07
2022-01-12/01:36:45          10.53     4202. 6.460e+07
2022-01-12/01:36:45          10.53     5232. 4.594e+07
2022-01-12/01:36:45          10.53     6521. 3.350e+07
2022-01-12/01:36:45          10.53     8126. 2.365e+07
2022-01-12/01:36:45          10.53 1.011e+04 1.654e+07
2022-01-12/01:36:45          10.53 1.259e+04 1.260e+07
2022-01-12/01:36:45          10.53 1.568e+04 8.693e+06
2022-01-12/01:36:45          10.53 1.953e+04 6.614e+06
2022-01-12/01:36:45          10.53 2.432e+04 4.557e+06
2022-01-12/01:36:45          10.53 3.923e+04 4.497e+06
2022-01-12/01:36:45          10.53 4.673e+04 3.607e+06
2022-01-12/01:36:45          10.53 5.630e+04 2.973e+06
2022-01-12/01:36:45          10.53 6.784e+04 2.364e+06
2022-01-12/01:36:45          10.53 8.177e+04 2.023e+06
2022-01-12/01:36:45          10.53 9.836e+04 1.724e+06
2022-01-12/01:36:45          10.53 1.186e+05 1.593e+06
2022-01-12/01:36:45          10.53 1.429e+05 1.287e+06
2022-01-12/01:36:45          10.53 1.718e+05 1.181e+06
2022-01-12/01:36:45          10.53 2.067e+05 1.072e+06
2022-01-12/01:36:45          10.53 2.476e+05 9.621e+05
2022-01-12/01:36:45          10.53 2.959e+05 7.841e+05
2022-01-12/01:36:45          10.53 3.532e+05 6.531e+05
2022-01-12/01:36:45          10.53 4.215e+05 4.714e+05
2022-01-12/01:36:45          10.53 5.042e+05 3.308e+05
2022-01-12/01:36:45          10.53 6.054e+05 2.184e+05
2022-01-12/01:36:45          10.53 7.318e+05 1.403e+05
2022-01-12/01:36:45          10.53 9.723e+05 9.030e+04
2022-01-12/01:37:15          10.52     30.75 1.422e+10
2022-01-12/01:37:15          10.52     32.42 1.329e+10
2022-01-12/01:37:15          10.52     41.27 1.027e+10
2022-01-12/01:37:15          10.52     52.00 8.527e+09
2022-01-12/01:37:15          10.52     64.81 7.193e+09
2022-01-12/01:37:15          10.52     80.88 6.145e+09
2022-01-12/01:37:15          10.52     100.5 5.178e+09
2022-01-12/01:37:15          10.52     125.6 4.407e+09
2022-01-12/01:37:15          10.52     156.5 3.762e+09
2022-01-12/01:37:15          10.52     195.0 3.165e+09
2022-01-12/01:37:15          10.52     243.2 2.690e+09
2022-01-12/01:37:15          10.52     303.0 2.295e+09
2022-01-12/01:37:15          10.52     377.6 1.863e+09
2022-01-12/01:37:15          10.52     470.0 1.389e+09
2022-01-12/01:37:15          10.52     585.5 1.022e+09
2022-01-12/01:37:15          10.52     729.1 7.352e+08
2022-01-12/01:37:15          10.52     907.8 5.355e+08
2022-01-12/01:37:15          10.52     1129. 3.849e+08
2022-01-12/01:37:15          10.52     1406. 2.857e+08
2022-01-12/01:37:15          10.52     1751. 2.148e+08
2022-01-12/01:37:15          10.52     2180. 1.633e+08
2022-01-12/01:37:15          10.52     2715. 1.213e+08
2022-01-12/01:37:15          10.52     3375. 9.146e+07
2022-01-12/01:37:15          10.52     4202. 6.810e+07
2022-01-12/01:37:15          10.52     5232. 5.111e+07
2022-01-12/01:37:15          10.52     6521. 3.670e+07
2022-01-12/01:37:15          10.52     8126. 2.746e+07
2022-01-12/01:37:15          10.52 1.011e+04 1.962e+07
2022-01-12/01:37:15          10.52 1.259e+04 1.378e+07
2022-01-12/01:37:15          10.52 1.568e+04 1.051e+07
2022-01-12/01:37:15          10.52 1.953e+04 7.803e+06
2022-01-12/01:37:15          10.52 2.432e+04 5.284e+06
2022-01-12/01:37:15          10.52 3.923e+04 4.479e+06
2022-01-12/01:37:15          10.52 4.673e+04 3.129e+06
2022-01-12/01:37:15          10.52 5.630e+04 2.669e+06
2022-01-12/01:37:15          10.52 6.784e+04 2.131e+06
2022-01-12/01:37:15          10.52 8.177e+04 1.797e+06
2022-01-12/01:37:15          10.52 9.836e+04 1.647e+06
2022-01-12/01:37:15          10.52 1.186e+05 1.488e+06
2022-01-12/01:37:15          10.52 1.429e+05 1.298e+06
2022-01-12/01:37:15          10.52 1.718e+05 1.181e+06
2022-01-12/01:37:15          10.52 2.067e+05 1.064e+06
2022-01-12/01:37:15          10.52 2.476e+05 9.463e+05
2022-01-12/01:37:15          10.52 2.959e+05 7.881e+05
2022-01-12/01:37:15          10.52 3.532e+05 6.347e+05
2022-01-12/01:37:15          10.52 4.215e+05 4.511e+05
2022-01-12/01:37:15          10.52 5.042e+05 3.174e+05
2022-01-12/01:37:15          10.52 6.054e+05 2.071e+05
2022-01-12/01:37:15          10.52 7.318e+05 1.350e+05
2022-01-12/01:37:15          10.52 9.723e+05 8.024e+04
2022-01-12/01:37:45          10.51     30.75 5.685e+09
2022-01-12/01:37:45          10.51     32.42 5.263e+09
2022-01-12/01:37:45          10.51     41.27 4.456e+09
2022-01-12/01:37:45          10.51     52.00 3.395e+09
2022-01-12/01:37:45          10.51     64.81 3.125e+09
2022-01-12/01:37:45          10.51     80.88 2.586e+09
2022-01-12/01:37:45          10.51     100.5 2.425e+09
2022-01-12/01:37:45          10.51     125.6 2.199e+09
2022-01-12/01:37:45          10.51     156.5 1.983e+09
2022-01-12/01:37:45          10.51     195.0 1.776e+09
2022-01-12/01:37:45          10.51     243.2 1.553e+09
2022-01-12/01:37:45          10.51     303.0 1.350e+09
2022-01-12/01:37:45          10.51     377.6 1.198e+09
2022-01-12/01:37:45          10.51     470.0 1.108e+09
2022-01-12/01:37:45          10.51     585.5 9.540e+08
2022-01-12/01:37:45          10.51     729.1 7.310e+08
2022-01-12/01:37:45          10.51     907.8 5.156e+08
2022-01-12/01:37:45          10.51     1129. 3.678e+08
2022-01-12/01:37:45          10.51     1406. 2.668e+08
2022-01-12/01:37:45          10.51     1751. 2.001e+08
2022-01-12/01:37:45          10.51     2180. 1.592e+08
2022-01-12/01:37:45          10.51     2715. 1.228e+08
2022-01-12/01:37:45          10.51     3375. 9.849e+07
2022-01-12/01:37:45          10.51     4202. 7.451e+07
2022-01-12/01:37:45          10.51     5232. 5.897e+07
2022-01-12/01:37:45          10.51     6521. 4.494e+07
2022-01-12/01:37:45          10.51     8126. 3.357e+07
2022-01-12/01:37:45          10.51 1.011e+04 2.520e+07
2022-01-12/01:37:45          10.51 1.259e+04 1.933e+07
2022-01-12/01:37:45          10.51 1.568e+04 1.367e+07
2022-01-12/01:37:45          10.51 1.953e+04 1.002e+07
2022-01-12/01:37:45          10.51 2.432e+04 7.788e+06
2022-01-12/01:37:45          10.51 3.923e+04 5.721e+06
2022-01-12/01:37:45          10.51 4.673e+04 4.374e+06
2022-01-12/01:37:45          10.51 5.630e+04 3.535e+06
2022-01-12/01:37:45          10.51 6.784e+04 2.795e+06
2022-01-12/01:37:45          10.51 8.177e+04 2.275e+06
2022-01-12/01:37:45          10.51 9.836e+04 2.041e+06
2022-01-12/01:37:45          10.51 1.186e+05 1.904e+06
2022-01-12/01:37:45          10.51 1.429e+05 1.675e+06
2022-01-12/01:37:45          10.51 1.718e+05 1.441e+06
2022-01-12/01:37:45          10.51 2.067e+05 1.410e+06
2022-01-12/01:37:45          10.51 2.476e+05 1.073e+06
2022-01-12/01:37:45          10.51 2.959e+05 8.613e+05
2022-01-12/01:37:45          10.51 3.532e+05 6.607e+05
2022-01-12/01:37:45          10.51 4.215e+05 5.182e+05
2022-01-12/01:37:45          10.51 5.042e+05 3.348e+05
2022-01-12/01:37:45          10.51 6.054e+05 2.407e+05
2022-01-12/01:37:45          10.51 7.318e+05 1.616e+05
2022-01-12/01:37:45          10.51 9.723e+05 8.604e+04
2022-01-12/01:38:15          10.51     30.75 7.513e+09
2022-01-12/01:38:15          10.51     32.42 6.912e+09
2022-01-12/01:38:15          10.51     41.27 5.282e+09
2022-01-12/01:38:15          10.51     52.00 4.322e+09
2022-01-12/01:38:15          10.51     64.81 3.771e+09
2022-01-12/01:38:15          10.51     80.88 3.231e+09
2022-01-12/01:38:15          10.51     100.5 3.015e+09
2022-01-12/01:38:15          10.51     125.6 2.712e+09
2022-01-12/01:38:15          10.51     156.5 2.457e+09
2022-01-12/01:38:15          10.51     195.0 2.189e+09
2022-01-12/01:38:15          10.51     243.2 2.020e+09
2022-01-12/01:38:15          10.51     303.0 1.893e+09
2022-01-12/01:38:15          10.51     377.6 1.867e+09
2022-01-12/01:38:15          10.51     470.0 1.594e+09
2022-01-12/01:38:15          10.51     585.5 1.045e+09
2022-01-12/01:38:15          10.51     729.1 6.975e+08
2022-01-12/01:38:15          10.51     907.8 4.821e+08
2022-01-12/01:38:15          10.51     1129. 3.508e+08
2022-01-12/01:38:15          10.51     1406. 2.576e+08
2022-01-12/01:38:15          10.51     1751. 1.954e+08
2022-01-12/01:38:15          10.51     2180. 1.461e+08
2022-01-12/01:38:15          10.51     2715. 1.107e+08
2022-01-12/01:38:15          10.51     3375. 8.757e+07
2022-01-12/01:38:15          10.51     4202. 6.826e+07
2022-01-12/01:38:15          10.51     5232. 5.363e+07
2022-01-12/01:38:15          10.51     6521. 4.064e+07
2022-01-12/01:38:15          10.51     8126. 3.004e+07
2022-01-12/01:38:15          10.51 1.011e+04 2.305e+07
2022-01-12/01:38:15          10.51 1.259e+04 1.765e+07
2022-01-12/01:38:15          10.51 1.568e+04 1.276e+07
2022-01-12/01:38:15          10.51 1.953e+04 1.043e+07
2022-01-12/01:38:15          10.51 2.432e+04 7.354e+06
2022-01-12/01:38:15          10.51 3.923e+04 6.350e+06
2022-01-12/01:38:15          10.51 4.673e+04 4.643e+06
2022-01-12/01:38:15          10.51 5.630e+04 3.886e+06
2022-01-12/01:38:15          10.51 6.784e+04 2.985e+06
2022-01-12/01:38:15          10.51 8.177e+04 2.292e+06
2022-01-12/01:38:15          10.51 9.836e+04 2.154e+06
2022-01-12/01:38:15          10.51 1.186e+05 2.002e+06
2022-01-12/01:38:15          10.51 1.429e+05 1.751e+06
2022-01-12/01:38:15          10.51 1.718e+05 1.601e+06
2022-01-12/01:38:15          10.51 2.067e+05 1.446e+06
2022-01-12/01:38:15          10.51 2.476e+05 1.116e+06
2022-01-12/01:38:15          10.51 2.959e+05 8.709e+05
2022-01-12/01:38:15          10.51 3.532e+05 6.976e+05
2022-01-12/01:38:15          10.51 4.215e+05 5.213e+05
2022-01-12/01:38:15          10.51 5.042e+05 3.729e+05
2022-01-12/01:38:15          10.51 6.054e+05 2.459e+05
2022-01-12/01:38:15          10.51 7.318e+05 1.736e+05
2022-01-12/01:38:15          10.51 9.723e+05 9.763e+04
2022-01-12/01:38:45          10.50     30.75 2.457e+10
2022-01-12/01:38:45          10.50     32.42 2.369e+10
2022-01-12/01:38:45          10.50     41.27 1.802e+10
2022-01-12/01:38:45          10.50     52.00 1.423e+10
2022-01-12/01:38:45          10.50     64.81 1.132e+10
2022-01-12/01:38:45          10.50     80.88 8.896e+09
2022-01-12/01:38:45          10.50     100.5 7.100e+09
2022-01-12/01:38:45          10.50     125.6 5.527e+09
2022-01-12/01:38:45          10.50     156.5 4.441e+09
2022-01-12/01:38:45          10.50     195.0 3.632e+09
2022-01-12/01:38:45          10.50     243.2 3.074e+09
2022-01-12/01:38:45          10.50     303.0 2.397e+09
2022-01-12/01:38:45          10.50     377.6 1.679e+09
2022-01-12/01:38:45          10.50     470.0 1.194e+09
2022-01-12/01:38:45          10.50     585.5 8.254e+08
2022-01-12/01:38:45          10.50     729.1 5.869e+08
2022-01-12/01:38:45          10.50     907.8 4.253e+08
2022-01-12/01:38:45          10.50     1129. 3.005e+08
2022-01-12/01:38:45          10.50     1406. 2.218e+08
2022-01-12/01:38:45          10.50     1751. 1.713e+08
2022-01-12/01:38:45          10.50     2180. 1.287e+08
2022-01-12/01:38:45          10.50     2715. 9.872e+07
2022-01-12/01:38:45          10.50     3375. 7.668e+07
2022-01-12/01:38:45          10.50     4202. 5.836e+07
2022-01-12/01:38:45          10.50     5232. 4.472e+07
2022-01-12/01:38:45          10.50     6521. 3.311e+07
2022-01-12/01:38:45          10.50     8126. 2.595e+07
2022-01-12/01:38:45          10.50 1.011e+04 1.969e+07
2022-01-12/01:38:45          10.50 1.259e+04 1.475e+07
2022-01-12/01:38:45          10.50 1.568e+04 1.112e+07
2022-01-12/01:38:45          10.50 1.953e+04 8.869e+06
2022-01-12/01:38:45          10.50 2.432e+04 6.877e+06
2022-01-12/01:38:45          10.50 3.923e+04 6.160e+06
2022-01-12/01:38:45          10.50 4.673e+04 4.298e+06
2022-01-12/01:38:45          10.50 5.630e+04 3.653e+06
2022-01-12/01:38:45          10.50 6.784e+04 2.912e+06
2022-01-12/01:38:45          10.50 8.177e+04 2.187e+06
2022-01-12/01:38:45          10.50 9.836e+04 2.160e+06
2022-01-12/01:38:45          10.50 1.186e+05 1.894e+06
2022-01-12/01:38:45          10.50 1.429e+05 1.810e+06
2022-01-12/01:38:45          10.50 1.718e+05 1.512e+06
2022-01-12/01:38:45          10.50 2.067e+05 1.485e+06
2022-01-12/01:38:45          10.50 2.476e+05 1.170e+06
2022-01-12/01:38:45          10.50 2.959e+05 9.036e+05
2022-01-12/01:38:45          10.50 3.532e+05 7.393e+05
2022-01-12/01:38:45          10.50 4.215e+05 5.446e+05
2022-01-12/01:38:45          10.50 5.042e+05 3.804e+05
2022-01-12/01:38:45          10.50 6.054e+05 2.429e+05
2022-01-12/01:38:45          10.50 7.318e+05 1.563e+05
2022-01-12/01:38:45          10.50 9.723e+05 9.927e+04
2022-01-12/01:39:15          10.50     30.75 2.775e+10
2022-01-12/01:39:15          10.50     32.42 2.637e+10
2022-01-12/01:39:15          10.50     41.27 2.077e+10
2022-01-12/01:39:15          10.50     52.00 1.671e+10
2022-01-12/01:39:15          10.50     64.81 1.330e+10
2022-01-12/01:39:15          10.50     80.88 1.042e+10
2022-01-12/01:39:15          10.50     100.5 8.202e+09
2022-01-12/01:39:15          10.50     125.6 6.254e+09
2022-01-12/01:39:15          10.50     156.5 4.890e+09
2022-01-12/01:39:15          10.50     195.0 3.818e+09
2022-01-12/01:39:15          10.50     243.2 3.124e+09
2022-01-12/01:39:15          10.50     303.0 2.552e+09
2022-01-12/01:39:15          10.50     377.6 1.716e+09
2022-01-12/01:39:15          10.50     470.0 1.173e+09
2022-01-12/01:39:15          10.50     585.5 8.525e+08
2022-01-12/01:39:15          10.50     729.1 6.014e+08
2022-01-12/01:39:15          10.50     907.8 4.411e+08
2022-01-12/01:39:15          10.50     1129. 3.193e+08
2022-01-12/01:39:15          10.50     1406. 2.341e+08
2022-01-12/01:39:15          10.50     1751. 1.730e+08
2022-01-12/01:39:15          10.50     2180. 1.286e+08
2022-01-12/01:39:15          10.50     2715. 9.693e+07
2022-01-12/01:39:15          10.50     3375. 7.645e+07
2022-01-12/01:39:15          10.50     4202. 5.822e+07
2022-01-12/01:39:15          10.50     5232. 4.470e+07
2022-01-12/01:39:15          10.50     6521. 3.247e+07
2022-01-12/01:39:15          10.50     8126. 2.419e+07
2022-01-12/01:39:15          10.50 1.011e+04 1.812e+07
2022-01-12/01:39:15          10.50 1.259e+04 1.425e+07
2022-01-12/01:39:15          10.50 1.568e+04 1.042e+07
2022-01-12/01:39:15          10.50 1.953e+04 8.217e+06
2022-01-12/01:39:15          10.50 2.432e+04 6.247e+06
2022-01-12/01:39:15          10.50 3.923e+04 5.940e+06
2022-01-12/01:39:15          10.50 4.673e+04 4.589e+06
2022-01-12/01:39:15          10.50 5.630e+04 3.822e+06
2022-01-12/01:39:15          10.50 6.784e+04 3.042e+06
2022-01-12/01:39:15          10.50 8.177e+04 2.608e+06
2022-01-12/01:39:15          10.50 9.836e+04 2.239e+06
2022-01-12/01:39:15          10.50 1.186e+05 1.924e+06
2022-01-12/01:39:15          10.50 1.429e+05 1.664e+06
2022-01-12/01:39:15          10.50 1.718e+05 1.455e+06
2022-01-12/01:39:15          10.50 2.067e+05 1.310e+06
2022-01-12/01:39:15          10.50 2.476e+05 1.202e+06
2022-01-12/01:39:15          10.50 2.959e+05 9.409e+05
2022-01-12/01:39:15          10.50 3.532e+05 7.267e+05
2022-01-12/01:39:15          10.50 4.215e+05 5.273e+05
2022-01-12/01:39:15          10.50 5.042e+05 3.864e+05
2022-01-12/01:39:15          10.50 6.054e+05 2.496e+05
2022-01-12/01:39:15          10.50 7.318e+05 1.823e+05
2022-01-12/01:39:15          10.50 9.723e+05 9.830e+04
2022-01-12/01:39:45          10.49     30.75 2.551e+10
2022-01-12/01:39:45          10.49     32.42 2.374e+10
2022-01-12/01:39:45          10.49     41.27 1.804e+10
2022-01-12/01:39:45          10.49     52.00 1.416e+10
2022-01-12/01:39:45          10.49     64.81 1.128e+10
2022-01-12/01:39:45          10.49     80.88 8.692e+09
2022-01-12/01:39:45          10.49     100.5 6.948e+09
2022-01-12/01:39:45          10.49     125.6 5.451e+09
2022-01-12/01:39:45          10.49     156.5 4.234e+09
2022-01-12/01:39:45          10.49     195.0 3.335e+09
2022-01-12/01:39:45          10.49     243.2 2.692e+09
2022-01-12/01:39:45          10.49     303.0 2.191e+09
2022-01-12/01:39:45          10.49     377.6 1.603e+09
2022-01-12/01:39:45          10.49     470.0 1.168e+09
2022-01-12/01:39:45          10.49     585.5 8.570e+08
2022-01-12/01:39:45          10.49     729.1 6.176e+08
2022-01-12/01:39:45          10.49     907.8 4.517e+08
2022-01-12/01:39:45          10.49     1129. 3.316e+08
2022-01-12/01:39:45          10.49     1406. 2.464e+08
2022-01-12/01:39:45          10.49     1751. 1.830e+08
2022-01-12/01:39:45          10.49     2180. 1.363e+08
2022-01-12/01:39:45          10.49     2715. 1.038e+08
2022-01-12/01:39:45          10.49     3375. 7.928e+07
2022-01-12/01:39:45          10.49     4202. 5.891e+07
2022-01-12/01:39:45          10.49     5232. 4.544e+07
2022-01-12/01:39:45          10.49     6521. 3.277e+07
2022-01-12/01:39:45          10.49     8126. 2.456e+07
2022-01-12/01:39:45          10.49 1.011e+04 1.858e+07
2022-01-12/01:39:45          10.49 1.259e+04 1.353e+07
2022-01-12/01:39:45          10.49 1.568e+04 1.099e+07
2022-01-12/01:39:45          10.49 1.953e+04 8.398e+06
2022-01-12/01:39:45          10.49 2.432e+04 6.811e+06
2022-01-12/01:39:45          10.49 3.923e+04 5.989e+06
2022-01-12/01:39:45          10.49 4.673e+04 4.683e+06
2022-01-12/01:39:45          10.49 5.630e+04 3.934e+06
2022-01-12/01:39:45          10.49 6.784e+04 2.957e+06
2022-01-12/01:39:45          10.49 8.177e+04 2.479e+06
2022-01-12/01:39:45          10.49 9.836e+04 2.178e+06
2022-01-12/01:39:45          10.49 1.186e+05 1.927e+06
2022-01-12/01:39:45          10.49 1.429e+05 1.632e+06
2022-01-12/01:39:45          10.49 1.718e+05 1.422e+06
2022-01-12/01:39:45          10.49 2.067e+05 1.270e+06
2022-01-12/01:39:45          10.49 2.476e+05 1.191e+06
2022-01-12/01:39:45          10.49 2.959e+05 9.558e+05
2022-01-12/01:39:45          10.49 3.532e+05 7.567e+05
2022-01-12/01:39:45          10.49 4.215e+05 5.653e+05
2022-01-12/01:39:45          10.49 5.042e+05 4.170e+05
2022-01-12/01:39:45          10.49 6.054e+05 2.794e+05
2022-01-12/01:39:45          10.49 7.318e+05 1.837e+05
2022-01-12/01:39:45          10.49 9.723e+05 1.042e+05
2022-01-12/01:40:15          10.48     30.75 1.451e+10
2022-01-12/01:40:15          10.48     32.42 1.390e+10
2022-01-12/01:40:15          10.48     41.27 1.206e+10
2022-01-12/01:40:15          10.48     52.00 1.029e+10
2022-01-12/01:40:15          10.48     64.81 9.094e+09
2022-01-12/01:40:15          10.48     80.88 7.698e+09
2022-01-12/01:40:15          10.48     100.5 6.638e+09
2022-01-12/01:40:15          10.48     125.6 5.778e+09
2022-01-12/01:40:15          10.48     156.5 4.850e+09
2022-01-12/01:40:15          10.48     195.0 4.223e+09
2022-01-12/01:40:15          10.48     243.2 3.873e+09
2022-01-12/01:40:15          10.48     303.0 3.833e+09
2022-01-12/01:40:15          10.48     377.6 2.873e+09
2022-01-12/01:40:15          10.48     470.0 1.670e+09
2022-01-12/01:40:15          10.48     585.5 1.096e+09
2022-01-12/01:40:15          10.48     729.1 7.643e+08
2022-01-12/01:40:15          10.48     907.8 5.332e+08
2022-01-12/01:40:15          10.48     1129. 3.874e+08
2022-01-12/01:40:15          10.48     1406. 2.781e+08
2022-01-12/01:40:15          10.48     1751. 2.000e+08
2022-01-12/01:40:15          10.48     2180. 1.446e+08
2022-01-12/01:40:15          10.48     2715. 1.084e+08
2022-01-12/01:40:15          10.48     3375. 7.962e+07
2022-01-12/01:40:15          10.48     4202. 5.661e+07
2022-01-12/01:40:15          10.48     5232. 4.428e+07
2022-01-12/01:40:15          10.48     6521. 3.172e+07
2022-01-12/01:40:15          10.48     8126. 2.294e+07
2022-01-12/01:40:15          10.48 1.011e+04 1.713e+07
2022-01-12/01:40:15          10.48 1.259e+04 1.353e+07
2022-01-12/01:40:15          10.48 1.568e+04 1.033e+07
2022-01-12/01:40:15          10.48 1.953e+04 7.633e+06
2022-01-12/01:40:15          10.48 2.432e+04 6.720e+06
2022-01-12/01:40:15          10.48 3.923e+04 6.610e+06
2022-01-12/01:40:15          10.48 4.673e+04 5.136e+06
2022-01-12/01:40:15          10.48 5.630e+04 4.049e+06
2022-01-12/01:40:15          10.48 6.784e+04 3.267e+06
2022-01-12/01:40:15          10.48 8.177e+04 2.680e+06
2022-01-12/01:40:15          10.48 9.836e+04 2.258e+06
2022-01-12/01:40:15          10.48 1.186e+05 2.090e+06
2022-01-12/01:40:15          10.48 1.429e+05 1.601e+06
2022-01-12/01:40:15          10.48 1.718e+05 1.447e+06
2022-01-12/01:40:15          10.48 2.067e+05 1.333e+06
2022-01-12/01:40:15          10.48 2.476e+05 1.222e+06
2022-01-12/01:40:15          10.48 2.959e+05 9.594e+05
2022-01-12/01:40:15          10.48 3.532e+05 7.885e+05
2022-01-12/01:40:15          10.48 4.215e+05 5.855e+05
2022-01-12/01:40:15          10.48 5.042e+05 4.080e+05
2022-01-12/01:40:15          10.48 6.054e+05 2.752e+05
2022-01-12/01:40:15          10.48 7.318e+05 1.772e+05
2022-01-12/01:40:15          10.48 9.723e+05 1.099e+05
2022-01-12/01:40:45          10.48     30.75 1.414e+10
2022-01-12/01:40:45          10.48     32.42 1.423e+10
2022-01-12/01:40:45          10.48     41.27 1.194e+10
2022-01-12/01:40:45          10.48     52.00 1.021e+10
2022-01-12/01:40:45          10.48     64.81 9.082e+09
2022-01-12/01:40:45          10.48     80.88 7.842e+09
2022-01-12/01:40:45          10.48     100.5 6.983e+09
2022-01-12/01:40:45          10.48     125.6 6.141e+09
2022-01-12/01:40:45          10.48     156.5 5.387e+09
2022-01-12/01:40:45          10.48     195.0 4.740e+09
2022-01-12/01:40:45          10.48     243.2 4.422e+09
2022-01-12/01:40:45          10.48     303.0 3.890e+09
2022-01-12/01:40:45          10.48     377.6 2.688e+09
2022-01-12/01:40:45          10.48     470.0 1.794e+09
2022-01-12/01:40:45          10.48     585.5 1.235e+09
2022-01-12/01:40:45          10.48     729.1 8.499e+08
2022-01-12/01:40:45          10.48     907.8 5.851e+08
2022-01-12/01:40:45          10.48     1129. 4.039e+08
